Seed,NW1,NW2,Trees,Unsolvable?
70998,71,6,28700392340,0
70999,74,24,8509930320,0
71000,72,26,17018389909,0
71001,72,16,17341016675,0
71002,61,4,644000000000,0
71003,71,16,20036183040,0
71004,72,10,22160607372,0
71005,69,20,35019873628,0
71006,70,18,29581107063,0
71007,70,10,49132130497,0
71008,78,58,1166580096,0
71009,69,26,42792876224,0
71010,70,10,39022410800,0
71011,71,18,19820652138,0
71012,63,4,309000000000,0
71013,66,12,74009367360,0
71014,76,34,3964532033,0
71015,68,24,51463486057,0
71016,72,20,12002930359,0
71017,74,20,8062897060,0
71018,74,28,7368025380,0
71019,71,10,30412578816,0
71020,72,32,12978153504,0
71021,72,28,11600483220,0
71022,72,14,18610923850,0
71023,69,16,28991060224,0
71024,77,28,2748382139,0
71025,76,16,5144562163,0
71026,71,20,25619989248,0
71027,77,28,3909483473,0
71028,74,24,10800440971,0
71029,79,70,0,1
71030,68,14,90299951097,0
71031,72,20,11000471536,0
71032,71,6,29269932387,0
71033,65,16,104000000000,0
71034,77,52,1624820377,0
71035,76,38,2065830144,0
71036,71,12,17352377532,0
71037,72,40,7430168025,0
71038,72,42,8921232640,0
71039,60,6,700000000000,0
71040,70,14,34401903956,0
71041,77,38,3309905846,0
71042,69,4,42245685465,0
71043,70,4,29099497168,0
71044,69,24,23911634119,0
71045,69,6,66570792000,0
71046,69,10,52624934762,0
71047,77,12,3886647149,0
71048,69,18,50963330744,0
71049,70,12,29253078720,0
71050,72,32,12130007463,0
71051,74,28,6783433335,0
71052,76,26,5117168397,0
71053,71,24,12968859200,0
71054,67,6,91684188512,0
71055,69,2,63443768272,0
71056,73,14,14525532193,0
71057,74,14,10223383328,0
71058,76,24,4720831164,0
71059,73,6,17636364116,0
71060,72,18,13649874644,0
71061,70,4,46090880853,0
71062,71,16,26547732902,0
71063,70,14,37159942661,0
71064,72,12,21606307196,0
71065,63,2,360000000000,0
71066,66,16,106000000000,0
71067,67,14,36135790080,0
71068,70,6,40177717161,0
71069,71,6,31883388488,0
71070,67,4,98816095908,0
71071,74,6,11611959264,0
71072,77,36,3710767836,0
71073,75,22,5808066124,0
71074,65,14,125000000000,0
71075,74,16,11222188882,0
71076,71,14,17112698685,0
71077,72,24,11988796996,0
71078,76,44,2665098534,0
71079,72,20,11362325517,0
71080,66,2,154000000000,0
71081,70,28,23604092244,0
71082,69,8,55326660976,0
71083,75,22,6333335616,0
71084,69,6,65110157118,0
71085,72,14,10171994112,0
71086,76,26,3203754876,0
71087,77,40,1812770551,0
71088,74,16,6373276360,0
71089,72,8,21651614539,0
71090,69,6,59321802600,0
71091,74,12,10202625684,0
71092,74,38,7537588569,0
71093,70,26,19541809280,0
71094,71,24,23123250536,0
71095,69,30,21359211916,0
71096,73,26,10815544845,0
71097,76,30,5050454964,0
71098,78,64,1124307528,0
71099,73,36,5332069960,0
71100,76,22,5512774130,0
71101,79,52,1413140400,0
71102,67,4,100000000000,0
71103,73,18,14078832156,0
71104,66,8,105000000000,0
71105,76,36,3749813900,0
71106,74,30,10228219904,0
71107,69,20,31070818370,0
71108,67,0,93711131120,0
71109,75,20,8101664756,0
71110,71,18,20301613047,0
71111,71,46,18465767040,0
71112,64,8,202000000000,0
71113,72,20,9903097008,0
71114,74,32,8983928208,0
71115,71,16,26877980020,0
71116,76,22,5523794031,0
71117,71,38,23048869716,0
71118,64,8,202000000000,0
71119,75,22,4895857040,0
71120,73,16,13156332993,0
71121,73,26,6438595356,0
71122,70,20,40291812605,0
71123,68,8,53613644912,0
71124,67,18,67215044274,0
71125,72,6,23653435386,0
71126,66,10,126000000000,0
71127,66,12,74206090980,0
71128,74,16,8655333209,0
71129,66,12,105000000000,0
71130,74,24,5696300119,0
71131,69,22,29043008505,0
71132,75,28,4585142016,0
71133,75,12,6343632743,0
71134,74,42,4794016848,0
71135,76,24,1798303824,0
71136,64,8,120000000000,0
71137,70,6,36139896320,0
71138,71,20,23829569085,0
71139,73,26,13057307700,0
71140,68,8,48058158071,0
71141,73,10,13208697784,0
71142,72,44,9615611136,0
71143,73,38,8188661979,0
71144,75,28,4766299164,0
71145,73,30,6994969563,0
71146,74,28,7866785198,0
71147,73,20,9722768175,0
71148,63,14,237000000000,0
71149,68,6,83214598360,0
71150,71,4,30376519632,0
71151,72,24,16531735696,0
71152,70,6,41183843043,0
71153,75,18,7394430435,0
71154,72,16,20512958256,0
71155,59,6,510000000000,0
71156,71,44,22929639300,0
71157,79,40,1382908848,0
71158,74,18,8486459856,0
71159,78,34,2025967104,0
71160,67,24,43204151760,0
71161,69,24,29025778176,0
71162,70,22,23592867840,0
71163,74,18,8296935584,0
71164,70,8,33363178288,0
71165,75,34,4134214608,0
71166,76,44,2809906832,0
71167,77,42,2800258944,0
71168,71,6,27465005817,0
71169,70,18,24839872407,0
71170,70,12,34392948480,0
71171,74,16,9659540940,0
71172,77,40,2014271075,0
71173,77,18,3704228912,0
71174,81,68,351614772,0
71175,71,12,27824286707,0
71176,68,6,56171676132,0
71177,73,12,13036485888,0
71178,70,14,34181322526,0
71179,69,8,56129151483,0
71180,74,28,7455598127,0
71181,72,26,15537608256,0
71182,72,22,19132471313,0
71183,70,12,34179631996,0
71184,73,32,11560617432,0
71185,77,42,2721573120,0
71186,74,32,8475743549,0
71187,72,30,10055951037,0
71188,71,2,34108145064,0
71189,69,22,29170332360,0
71190,74,24,8375899416,0
71191,73,26,8968378566,0
71192,70,24,19531335876,0
71193,74,48,8326856412,0
71194,66,4,69861645504,0
71195,60,2,549000000000,0
71196,76,22,4946909408,0
71197,77,20,3011972880,0
71198,72,16,19217007712,0
71199,68,14,47271468288,0
71200,72,12,20374231428,0
71201,69,6,60697274832,0
71202,75,14,7506302298,0
71203,72,8,25934824064,0
71204,78,48,1267042560,0
71205,71,14,26623076690,0
71206,72,36,7433204064,0
71207,72,16,11851676893,0
71208,71,24,27097959665,0
71209,72,28,15296041728,0
71210,75,26,5499154528,0
71211,75,24,7321902334,0
71212,76,28,4622486506,0
71213,70,20,24551977024,0
71214,66,28,41380849440,0
71215,78,44,1460684116,0
71216,71,22,20555848640,0
71217,71,18,18656822976,0
71218,73,16,8544202512,0
71219,72,26,15636249167,0
71220,65,4,164000000000,0
71221,70,14,31966478162,0
71222,73,16,15727368320,0
71223,78,42,1731776206,0
71224,77,26,2786821104,0
71225,75,36,3019221744,0
71226,69,20,30756603648,0
71227,76,38,4556632980,0
71228,75,22,6111488880,0
71229,69,40,17884959141,0
71230,70,14,35086334280,0
71231,74,36,5123665400,0
71232,76,16,5184874560,0
71233,69,10,55743867648,0
71234,66,6,135000000000,0
71235,76,36,2819585109,0
71236,71,16,24565891644,0
71237,79,62,1190130480,0
71238,71,28,11469035518,0
71239,72,22,18201262464,0
71240,75,28,7128933920,0
71241,63,6,283000000000,0
71242,65,2,229000000000,0
71243,63,6,300000000000,0
71244,74,18,9059110296,0
71245,77,26,3001512931,0
71246,64,2,311000000000,0
71247,74,24,6769485075,0
71248,75,16,8257337309,0
71249,73,8,13863949195,0
71250,72,18,19680450399,0
71251,71,26,21303823232,0
71252,72,22,17430463100,0
71253,67,8,84683407464,0
71254,71,18,19399769175,0
71255,72,10,19479174080,0
71256,71,6,26766421488,0
71257,67,18,63106074420,0
71258,72,22,12652273108,0
71259,73,28,7616334024,0
71260,66,20,78610015243,0
71261,71,16,25364602851,0
71262,75,10,8606070165,0
71263,69,20,36660567948,0
71264,71,24,19621563647,0
71265,71,24,11019860144,0
71266,70,16,41975018032,0
71267,72,18,14611584145,0
71268,70,22,23939492436,0
71269,73,52,3262634075,0
71270,69,2,41692223888,0
71271,69,10,35724960000,0
71272,72,10,18486927126,0
71273,67,10,117000000000,0
71274,78,52,1267962562,0
71275,70,4,42519814747,0
71276,65,2,186000000000,0
71277,72,20,16466194752,0
71278,73,32,7921729060,0
71279,73,26,10419675072,0
71280,72,20,10412925411,0
71281,74,28,8030244735,0
71282,72,16,13407405308,0
71283,72,12,12274109604,0
71284,75,24,5091507780,0
71285,64,0,245000000000,0
71286,69,10,40727781765,0
71287,72,6,23309870272,0
71288,74,22,6830876655,0
71289,76,48,3385617260,0
71290,69,2,64725220397,0
71291,77,32,2975311872,0
71292,71,2,33894641712,0
71293,77,42,1897585200,0
71294,70,4,43424460943,0
71295,72,10,15094850640,0
71296,73,30,7609067348,0
71297,71,18,22825962415,0
71298,75,52,2628029600,0
71299,76,36,3539031552,0
71300,72,38,16421978993,0
71301,76,38,3299541296,0
71302,71,20,17388397440,0
71303,78,56,1684729235,0
71304,76,32,5176224000,0
71305,76,14,5677953220,0
71306,72,14,14628637641,0
71307,73,26,10191160080,0
71308,71,8,33339047936,0
71309,76,34,4103534592,0
71310,72,12,21533599688,0
71311,72,24,12480010173,0
71312,72,26,13521774204,0
71313,77,34,2643823716,0
71314,70,6,41473179972,0
71315,70,12,37138228902,0
71316,74,30,5180367760,0
71317,78,42,2113886439,0
71318,66,8,109000000000,0
71319,73,18,11637477632,0
71320,76,28,2950767540,0
71321,65,14,153000000000,0
71322,68,6,72210438044,0
71323,71,6,37755507035,0
71324,74,10,10959783408,0
71325,68,26,36786028560,0
71326,64,6,184000000000,0
71327,72,18,15434423816,0
71328,74,32,5647217440,0
71329,74,14,9267881904,0
71330,76,16,4330756992,0
71331,74,18,8162160000,0
71332,72,12,17716347580,0
71333,68,42,17190480384,0
71334,64,0,269000000000,0
71335,75,18,6646249260,0
71336,73,10,15550493300,0
71337,72,12,18646977600,0
71338,75,32,4243719424,0
71339,71,12,28544343716,0
71340,70,28,21801332960,0
71341,72,26,15863463214,0
71342,68,16,59069746935,0
71343,78,56,1213380189,0
71344,76,36,3732441840,0
71345,68,6,74609847540,0
71346,74,28,5306393279,0
71347,74,18,8029588295,0
71348,77,24,3930929024,0
71349,75,14,6514044712,0
71350,80,48,669404960,0
71351,73,16,16291705088,0
71352,68,8,75981102001,0
71353,76,34,2914000944,0
71354,76,22,5612730039,0
71355,74,28,6387544860,0
71356,72,32,14128768960,0
71357,76,38,2025556800,0
71358,78,48,1712866176,0
71359,78,30,2225878200,0
71360,68,8,65086551222,0
71361,73,18,14368420992,0
71362,72,44,11478312144,0
71363,78,48,1600433248,0
71364,72,20,16424536896,0
71365,70,20,21765006432,0
71366,59,12,691000000000,0
71367,70,32,13233267428,0
71368,66,4,114000000000,0
71369,69,28,27538787565,0
71370,74,32,5325248833,0
71371,73,28,7573399155,0
71372,66,16,93389241880,0
71373,66,4,118000000000,0
71374,77,26,3089874784,0
71375,79,26,1769951232,0
71376,68,18,45436960066,0
71377,66,10,108000000000,0
71378,71,12,26900933376,0
71379,73,22,11123824752,0
71380,77,44,3182138001,0
71381,67,20,58711634728,0
71382,73,6,14997893140,0
71383,74,40,6383692721,0
71384,69,28,36272581760,0
71385,69,12,48228112431,0
71386,70,8,36230669655,0
71387,74,32,6822963828,0
71388,77,56,1868996160,0
71389,80,66,727690176,0
71390,77,22,3579516423,0
71391,74,42,3428247552,0
71392,69,12,53862178560,0
71393,74,32,4955891229,0
71394,72,16,15083334837,0
71395,77,32,2851022655,0
71396,77,40,2579275021,0
71397,76,40,1683780048,0
71398,74,30,5879799927,0
71399,72,18,16075484991,0
71400,72,22,13151962284,0
71401,75,30,4553780540,0
71402,74,22,9375981543,0
71403,68,12,59855129100,0
71404,74,34,7367039360,0
71405,67,6,103000000000,0
71406,72,14,17428985385,0
71407,69,16,23435023401,0
71408,71,12,26321639790,0
71409,74,42,5211293648,0
71410,71,16,26673168384,0
71411,65,24,61592016200,0
71412,74,30,8364409998,0
71413,67,4,102000000000,0
71414,71,18,22149465600,0
71415,74,22,8888069546,0
71416,71,8,31750762048,0
71417,77,14,3968814915,0
71418,74,10,11385480757,0
71419,62,8,224000000000,0
71420,60,16,315000000000,0
71421,64,8,141000000000,0
71422,75,16,6224086143,0
71423,68,12,59119307680,0
71424,63,14,231000000000,0
71425,75,26,4781330901,0
71426,70,30,14526896391,0
71427,72,38,4662294097,0
71428,69,22,36551708310,0
71429,75,44,2702935644,0
71430,74,32,8128154272,0
71431,70,6,34073377248,0
71432,68,2,77431597200,0
71433,75,42,4065104536,0
71434,62,6,320000000000,0
71435,76,26,3475642385,0
71436,77,54,1374248924,0
71437,71,20,18664636176,0
71438,75,22,6557362145,0
71439,73,34,7543255104,0
71440,70,32,25883371827,0
71441,79,52,1114935065,0
71442,70,10,30908121993,0
71443,70,38,27749197450,0
71444,66,6,79595085458,0
71445,66,12,89879684445,0
71446,77,36,2364027464,0
71447,68,58,0,1
71448,71,14,21960988096,0
71449,71,8,32546554440,0
71450,79,60,1084112365,0
71451,71,16,30468270592,0
71452,79,48,1097148491,0
71453,65,14,91686604185,0
71454,68,12,64462504320,0
71455,71,16,26305601536,0
71456,72,14,20129649102,0
71457,69,8,43962211440,0
71458,73,26,10229513000,0
71459,72,34,10517906938,0
71460,69,8,50534234640,0
71461,72,8,29382957008,0
71462,76,42,3796081604,0
71463,77,26,2117359440,0
71464,74,26,5975158840,0
71465,73,28,11835195648,0
71466,68,10,65511799772,0
71467,66,6,77054674480,0
71468,69,16,29502674955,0
71469,78,34,1136713185,0
71470,78,52,2089153836,0
71471,76,30,4365435557,0
71472,67,12,86603762987,0
71473,74,26,8452498639,0
71474,68,8,69154844640,0
71475,74,26,7187549952,0
71476,71,12,19447854643,0
71477,70,8,51669779303,0
71478,77,42,2951409636,0
71479,76,34,3512420352,0
71480,68,8,65787953004,0
71481,75,36,5300280624,0
71482,76,50,1809241749,0
71483,72,22,10383950768,0
71484,73,14,15861738624,0
71485,68,16,68564681388,0
71486,72,28,13758849076,0
71487,79,28,1896760320,0
71488,71,28,10682103012,0
71489,73,14,16759576244,0
71490,71,16,26358839397,0
71491,74,20,8409126129,0
71492,73,16,8625679776,0
71493,69,14,31953945687,0
71494,67,18,73183456460,0
71495,65,16,154000000000,0
71496,70,20,25407382288,0
71497,75,18,7192632524,0
71498,69,32,24499772055,0
71499,66,14,70034667384,0
71500,65,12,133000000000,0
71501,69,26,23160453360,0
71502,77,38,1918862316,0
71503,74,38,6802382916,0
71504,69,10,49797054870,0
71505,69,14,39555182809,0
71506,63,2,419000000000,0
71507,71,14,20793466022,0
71508,79,56,1085889560,0
71509,74,36,6567838960,0
71510,71,14,25194939894,0
71511,70,20,20943211373,0
71512,76,30,4269344548,0
71513,66,2,142000000000,0
71514,69,16,38117909764,0
71515,73,10,15679633482,0
71516,69,24,43348971365,0
71517,68,8,57337142545,0
71518,66,14,76621450220,0
71519,73,16,15772003420,0
71520,70,2,46662738048,0
71521,75,28,5879503200,0
71522,72,20,18481186725,0
71523,73,24,5105527552,0
71524,70,24,19313436835,0
71525,75,24,5290332864,0
71526,72,18,16257253350,0
71527,76,34,2772862848,0
71528,64,10,166000000000,0
71529,78,32,2163447460,0
71530,73,16,11572677778,0
71531,72,12,17716854105,0
71532,68,18,37304990875,0
71533,73,24,7605403984,0
71534,76,26,3678569300,0
71535,77,28,2903220593,0
71536,71,20,12507661460,0
71537,69,14,48103791956,0
71538,73,16,15747322644,0
71539,74,10,11522642432,0
71540,75,20,6038450600,0
71541,73,12,16500828888,0
71542,74,24,10097492363,0
71543,70,12,29387118720,0
71544,65,4,205000000000,0
71545,61,4,484000000000,0
71546,74,20,8551846432,0
71547,71,8,29080924236,0
71548,67,6,97194145104,0
71549,74,22,8274933547,0
71550,65,24,67257508590,0
71551,78,36,1752934441,0
71552,77,32,2305643496,0
71553,73,14,11556008144,0
71554,72,26,22950919537,0
71555,69,10,36835703200,0
71556,72,12,18655028975,0
71557,77,22,3475506788,0
71558,79,46,1088623528,0
71559,71,10,24189490188,0
71560,75,44,4650890220,0
71561,73,26,8769727872,0
71562,72,8,16592871729,0
71563,76,38,2366308608,0
71564,71,28,22408815053,0
71565,73,28,8573515362,0
71566,75,20,7433089826,0
71567,76,34,4199500576,0
71568,76,44,3515415505,0
71569,74,20,10097040436,0
71570,74,14,9087448422,0
71571,72,26,12360556373,0
71572,73,26,9460388295,0
71573,71,10,31951502420,0
71574,71,14,19654587945,0
71575,71,18,22232098287,0
71576,76,24,5105328709,0
71577,76,18,4244161600,0
71578,73,10,10214093952,0
71579,74,50,3454524976,0
71580,68,20,43165107980,0
71581,75,28,5741856612,0
71582,76,24,4289782400,0
71583,72,22,18654026828,0
71584,73,14,13408897257,0
71585,71,18,15509331819,0
71586,71,38,21616379835,0
71587,73,14,12697372368,0
71588,77,46,2728489080,0
71589,70,14,33335224725,0
71590,75,50,3856163672,0
71591,71,20,12533270786,0
71592,64,8,172000000000,0
71593,73,20,13134333236,0
71594,72,14,19392812992,0
71595,71,24,14043162144,0
71596,69,10,53696506944,0
71597,77,38,3281855255,0
71598,73,16,12262543196,0
71599,75,30,5233967947,0
71600,66,2,162000000000,0
71601,73,16,13932591728,0
71602,73,18,12888833280,0
71603,73,18,12338849888,0
71604,75,20,5482360280,0
71605,69,20,41445440817,0
71606,73,10,18763057952,0
71607,61,8,331000000000,0
71608,72,18,13707413196,0
71609,70,12,44083671972,0
71610,66,4,152000000000,0
71611,73,20,9355661532,0
71612,71,10,25467044169,0
71613,69,6,55603670700,0
71614,70,18,35619723666,0
71615,74,30,8443752695,0
71616,75,20,8113531859,0
71617,73,10,18144782923,0
71618,74,18,7635359088,0
71619,71,16,24351955504,0
71620,74,24,7054935075,0
71621,65,0,136000000000,0
71622,69,10,48421890855,0
71623,64,14,142000000000,0
71624,64,4,233000000000,0
71625,77,32,2650148732,0
71626,65,8,137000000000,0
71627,72,24,16312379839,0
71628,65,2,182000000000,0
71629,72,14,17245323240,0
71630,65,4,186000000000,0
71631,73,26,12530930192,0
71632,63,6,209000000000,0
71633,72,10,21145857236,0
71634,75,24,6032010372,0
71635,76,28,3240343197,0
71636,75,4,10096607232,0
71637,76,34,4408448833,0
71638,72,20,14654838997,0
71639,69,30,33791277924,0
71640,77,36,2984431368,0
71641,75,48,4420405016,0
71642,73,12,13511935340,0
71643,70,16,30158816912,0
71644,73,8,16791116896,0
71645,72,24,16340607515,0
71646,78,42,1672163668,0
71647,70,2,42122192028,0
71648,62,2,446000000000,0
71649,72,26,12255155305,0
71650,77,42,2683087434,0
71651,73,16,10901226357,0
71652,74,10,11649430368,0
71653,76,22,5345581451,0
71654,73,32,9509302537,0
71655,67,16,69453477612,0
71656,74,40,5599682752,0
71657,68,6,55879055469,0
71658,71,10,29037339648,0
71659,76,20,5951070792,0
71660,66,6,87685908660,0
71661,75,18,7497004004,0
71662,72,38,11778621960,0
71663,73,18,10132882092,0
71664,75,18,6501739255,0
71665,73,6,12769398460,0
71666,72,36,7934095532,0
71667,64,14,177000000000,0
71668,74,16,8323629168,0
71669,71,8,24194685875,0
71670,69,12,48378125694,0
71671,67,12,73052761348,0
71672,79,44,1297472172,0
71673,68,20,50096112768,0
71674,66,0,154000000000,0
71675,74,10,10356431475,0
71676,76,30,3955240800,0
71677,70,6,37360661805,0
71678,71,22,14970025780,0
71679,76,32,3008000612,0
71680,73,12,10531628224,0
71681,75,20,6004931085,0
71682,62,12,235000000000,0
71683,66,14,101000000000,0
71684,74,26,9340602488,0
71685,70,16,26453979120,0
71686,71,12,18741174256,0
71687,76,48,3227252112,0
71688,73,16,11461051840,0
71689,72,22,16063745472,0
71690,75,26,5029755255,0
71691,69,24,19561428631,0
71692,70,24,22215755511,0
71693,74,20,9765110194,0
71694,75,26,4833080320,0
71695,68,26,24519111948,0
71696,72,6,25377596000,0
71697,73,22,11307618592,0
